annotation,concept,label
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",героизм,1
"Вошедшие в этот сборник «Ревизор» и «Женитьба» – две замечательные сатирические комедии Гоголя, два шедевра классической русской комедиографии, уже почти полтора столетия не сходящие с лучших сцен нашей страны и неоднократно экранизированные. Что же делает эти произведения актуальными? Не то ли, что типажи, так блестяще описанные Гоголем, – проворовавшиеся ленивые чиновники, провинциальные нувориши и их нелепо претендующие на столичный шик дочки, трусоватые женихи, никак не готовые расстаться с холостяцкой долей, и бойкие напористые свахи, – частенько встречаются нам и сейчас?",религия,0
"В этой книге вы прочтете новеллу «Судьба человека» и «Донские рассказы». «Судьба человека» (1956-1957 гг.) - пронзительный рассказ о временах Великой Отечественной войны. Одно из первых произведений советской литературы, в котором война показана правдиво и наглядно. Плен, немецкие концлагеря, побег, возвращение на фронт, потеря близких, тяжелое послевоенное время, попытка найти родную душу, спастись от одиночества. Рассказ экранизировал Сергей Бондарчук, он же и исполнил в нем главную роль - фильм начинающего режиссера получил главный приз Московского кинофестиваля в 1959 году. «Донские рассказы» (1924-1926 гг.) - это сборник из 6 рассказов, описывающих события Гражданской войны. Хотя местом действия остается Дон, с его особым колоритом и специфическим казачьим духом, очевидно, что события в этих новеллах могут быть спроецированы на всю Россию – война обнажает чувства, именно в такое кровавое время, когда стираются границы дозволенного, яснее становится, кто смог сохранить достоинство и остаться Человеком, а кто нет.",утопия,0
"В сборник вошли две, наверное, самые знаменитые пьесы Островского – «Гроза» (1859 г.) и «Бесприданница» (1878 г.). В обеих пьесах описывается трагическая судьба их героинь. Две разбитые жизни. Два пылких сердца. Две пронзительные истории любви. И две попытки вырваться из замкнутого круга. Во времена Островского «Гроза» произвела эффект разорвавшейся бомбы, не случайно критик Добролюбов назвал ее героиню «лучом света в темном царстве». Несмотря на то, что времена поменялись, пьесы не теряют своей актуальности. Потому что ханжество, показная добродетель, эгоизм и себялюбие всегда будут противостоять искренним чувствам и настоящим порывам души.",социальное_давление,1
"\Машенька (1926) — первый и во многом автобиографический роман, написанный Владимиром Набоковым в Берлине и посвященный русскому прошлому писателя. Молодой эмигрант Лев Ганин в немецком пансионе заново переживает историю своей первой любви, оборванную революцией. Сила творческой памяти позволяет ему преодолеть физическую разлуку с Машенькой (прототипом которой стала возлюбленная Набокова Валентина Шульгина), воссозданные его воображением картины дореволюционной России оказываются значительнее и ярче окружающих его декораций настоящего.",революция,1
"\Машенька (1926) — первый и во многом автобиографический роман, написанный Владимиром Набоковым в Берлине и посвященный русскому прошлому писателя. Молодой эмигрант Лев Ганин в немецком пансионе заново переживает историю своей первой любви, оборванную революцией. Сила творческой памяти позволяет ему преодолеть физическую разлуку с Машенькой (прототипом которой стала возлюбленная Набокова Валентина Шульгина), воссозданные его воображением картины дореволюционной России оказываются значительнее и ярче окружающих его декораций настоящего.",родина,0
"Князь Лев Николаевич Мышкин возвращается в Россию после пребывания в санатории и оказывается втянутым в сложный любовный треугольник. Его искренние порывы и чувства сталкиваются с жестоким миром ревности, самолюбия и пресыщенности окружающих. Такие насыщенные сюжеты всегда «обречены» вызывать в читателе автоматический эффект присутствия. Секрет не только и не столько в событийных перипетиях, сколько в великолепно выписанных персонажах и электрических разрядах между ними. Суммой всех слагаемых становится превращение эффекта присутствия в «эффект соучастия»: погружаясь в роман, вы становитесь сначала невидимым свидетелем событий, а потом сживаетесь с главным героем так прочно, что смотрите его глазами и меряете его мир биением собственного сердца. И тогда возникает главный вопрос: как выжить в этом мире, который казался вымышленным и вдруг стал таким реальным, и как здесь не сойти с ума. В конце концов, может ли общество определять степень чьей-то «нормальности»? Вообще, кто из нас князь Мышкин?",родина,0
"Безответная любовь, глубокое одиночество, крушение мечты и образ мечтателя объединяют ранние и самые поэтичные повести Достоевского «Белые ночи» и «Хозяйка». Герои этих произведений влюбляются, жертвуют собой, пытаются вырваться из неблагополучных условий и однообразия серой жизни и в наваждении бродят по улицам Санкт-Петербурга, с любовью описанных автором. Эта любовь отразилась также в цикле фельетонов «Петербургская летопись», где впервые появляется образ мечтателя.",романтизм,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",идеология,0
"Отцы и дети — знаменитый роман Тургенева, ставший чуть ли не самым значительным произведением в истории о взаимоотношениях поколений. Споры главного героя Евгения Базарова, называющего себя нигилистом и отрицающего расхожие представления о жизни, искусстве, морали, природе человека, и его антагониста Павла Кирсанова, аристократа до мозга костей, составляют главную проблематику романа. Но сюжетная канва строится скорее на внутреннем конфликте самого Базарова. Только что отрицавший все и вся герой, не веривший в любовь, смеявшийся над своим приятелем, способным на нежные чувства, вдруг сам страстно и пылко влюбляется. И все вдруг переворачивается вверх дном — с любовью Базаров совладать не в силах, она оказывается сильнее самых твердых убеждений.",роль_личности_в_истории,0
"Преступление и наказание (1866) — одно из самых значительных произведений в истории мировой литературы. Это и глубокий философский роман, и тонкая психологическая драма, и захватывающий детектив, и величественная картина мрачного города, в недрах которого герои грешат и ищут прощения, жертвуют собой и отрекаются от себя ради ближних и находят успокоение в смирении, покаянии, вере. Главный герой романа Родион Раскольников решается на убийство, чтобы доказать себе и миру, что он не тварь дрожащая, а право имеет. Главным предметом исследования писателя становится процесс превращения добропорядочного, умного и доброго юноши в убийцу, а также то, как совершивший преступление Раскольников может искупить свою вину.",вина,1
"\Машенька (1926) — первый и во многом автобиографический роман, написанный Владимиром Набоковым в Берлине и посвященный русскому прошлому писателя. Молодой эмигрант Лев Ганин в немецком пансионе заново переживает историю своей первой любви, оборванную революцией. Сила творческой памяти позволяет ему преодолеть физическую разлуку с Машенькой (прототипом которой стала возлюбленная Набокова Валентина Шульгина), воссозданные его воображением картины дореволюционной России оказываются значительнее и ярче окружающих его декораций настоящего.",революционные_потрясения,0
"«Повести покойного Ивана Петровича Белкина» А.С. Пушкин написал болдинской осенью 1830 года, находясь на трехмесячном карантине. И, по собственному признанию, «он никогда еще так не писал» — «просто, коротко и ясно» и так плодотворно. По мнению самого поэта, нужно писать прозу, которая одновременно «требует мыслей и мыслей — без них блестящие выражения ни к чему не служат». Главный вопрос всех размышлений в «Повестях Белкина» был вопрос о счастье и судьбе. Абсолютно новаторский цикл позволил создать широкую картину русской жизни с высочайшей степенью человечности. Повесть «Дубровский» была задумана автором как роман эпохи пугачёвщины с героем-дворянином, перешедшим на сторону бунтовщиков. Работая над «Дубровским», Александр Пушкин задумал «Капитанскую дочку», а писал, когда работал над «Историей Пугачева». И Николай Гоголь назвал «Капитанскую дочку» «решительно лучшим русским произведеньем в повествовательном роде», в котором «выступили истинно русские характеры: простой комендант крепости, капитанша, поручик; сама крепость с единственной пушкой, бестолковщина времени и простое величие простых людей». В «Пиковой даме» А. Пушкин соединил признаки модных в то время повествований — светской и фантастической повестей и добился широкого признания. «Верхом искусства фантастического» позже назвал «Пиковую даму» Ф.М. Достоевский.",солдатская_судьба,0
"Отцы и дети — знаменитый роман Тургенева, ставший чуть ли не самым значительным произведением в истории о взаимоотношениях поколений. Споры главного героя Евгения Базарова, называющего себя нигилистом и отрицающего расхожие представления о жизни, искусстве, морали, природе человека, и его антагониста Павла Кирсанова, аристократа до мозга костей, составляют главную проблематику романа. Но сюжетная канва строится скорее на внутреннем конфликте самого Базарова. Только что отрицавший все и вся герой, не веривший в любовь, смеявшийся над своим приятелем, способным на нежные чувства, вдруг сам страстно и пылко влюбляется. И все вдруг переворачивается вверх дном — с любовью Базаров совладать не в силах, она оказывается сильнее самых твердых убеждений.",дружба,0
"\Анну Каренину по праву называют самым известным и популярным в мире романом о любви. \Огромная разработка души человеческой, как отзывался о книге Достоевский, — вот, наверное, что больше всего подкупает нас в этой книге. История всепоглощающей страсти, история замужней женщины, полюбившей красавца офицера и бросившей своего мужа наперекор всему: мнению света, общепринятой морали, своей совести. \Анну Каренину экранизировали 30 раз, музыку к балету писали Чайковский и Родион Щедрин, главную героиню в кино играли Грета Гарбо и Вивьен Ли, Алла Тарасова и Татьяна Самойлова, Софи Марсо и Кира Найтли. Эта книга, конечно, гораздо больше, чем просто роман о любви, это целая наука о семье, об обществе и о жизни.",несчастная_любовь,0
"В сборник, озаглавленный Гоголем \Миргород, вошли четыре повести, основанные на украинском фольклоре. \Старосветские помещики – печальная история любви двух супругов, любви, за границами которой герои уже не видят окружающего мира. \Тарас Бульба – ни в чем не схожая с предыдущей повесть о жизни запорожских казаков, где царят боевой дух, жажда воинской славы и любовь, которая оказывается сильнее долга перед родиной и перед отцом. Третья повесть – \Вий – леденящий душу рассказ о темных силах преисподней, в жуткой схватке с которыми, поддавшись страху, погибает семинарист. И, наконец, \Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем – юмористическая зарисовка из жизни городка Миргорода, кажется, никогда не стареющая история о том, как вдруг на ровном месте ссорятся закадычные друзья. Яркий пример того, как пустяковая размолвка может обернуться не просто враждой и судебным разбирательством, но чуть ли не смыслом всей жизни.",фольклор,0
"Отцы и дети — знаменитый роман Тургенева, ставший чуть ли не самым значительным произведением в истории о взаимоотношениях поколений. Споры главного героя Евгения Базарова, называющего себя нигилистом и отрицающего расхожие представления о жизни, искусстве, морали, природе человека, и его антагониста Павла Кирсанова, аристократа до мозга костей, составляют главную проблематику романа. Но сюжетная канва строится скорее на внутреннем конфликте самого Базарова. Только что отрицавший все и вся герой, не веривший в любовь, смеявшийся над своим приятелем, способным на нежные чувства, вдруг сам страстно и пылко влюбляется. И все вдруг переворачивается вверх дном — с любовью Базаров совладать не в силах, она оказывается сильнее самых твердых убеждений.",любовь,1
"Иуда из Кариота – символ предательства, великий грешник, обрекший Иисуса Христа на смерть. При этом Иуда, пожалуй, самый загадочный евангельский персонаж – тем он и притягателен для Леонида Андреева с его интересом к противоречиям в человеческой душе. Повесть «Иуда Искариот», по словам самого автора, – «фантазия на тему о предательстве, добре и зле». Андреев пытается понять, что руководило поступками Иуды и почему он убивает себя. Писатель наполняет евангельский сюжет предательства психологическим содержанием, размышляя о любви и ненависти, страдании и жертвенности, случайном и неизбежном. В сборник также вошли роман «Дневник Сатаны», повести «Жизнь Василия Фивейского», «Рассказ о семи повешенных» и другие произведения разных периодов творчества Андреева.",солдатская_судьба,0
"Знаковый роман, с которого официально отсчитывают само существование жанра \антиутопия Запрещенный в советский период, теперь он считается одним из классических произведений не только русской, но и мировой литературы ХХ века. Роман об \обществе равных, в котором человеческая личность сведена к \нумеру. В нем унифицировано все — одежда и квартиры, мысли и чувства. Нет ни семьи, ни прочных привязанностей... Но можно ли вытравить из человека жажду свободы, пока он остается человеком?",гражданская_война,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",идеализм,0
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",социальная_несправедливость,0
Джордж Оруэлл — один из самых читаемых в мире авторов... Этот роман-предупреждение об опасности тоталитаризма стал одной из самых известных антиутопий XX века...,солдатская_судьба,0
"Вошедшие в этот сборник «Ревизор» и «Женитьба» – две замечательные сатирические комедии Гоголя, два шедевра классической русской комедиографии, уже почти полтора столетия не сходящие с лучших сцен нашей страны и неоднократно экранизированные. Что же делает эти произведения актуальными? Не то ли, что типажи, так блестяще описанные Гоголем, – проворовавшиеся ленивые чиновники, провинциальные нувориши и их нелепо претендующие на столичный шик дочки, трусоватые женихи, никак не готовые расстаться с холостяцкой долей, и бойкие напористые свахи, – частенько встречаются нам и сейчас?",историческая_память,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",социальная_несправедливость,1
"Истории, основанные на личном опыте Булгакова, — о внутренней борьбе и сострадании к ближнему, о чувстве долга и о надежде даже в самых отчаянных обстоятельствах. Молодого врача, только что окончившего университет, направляют работать в больницу в глуши. Там, один на один со сложными случаями, дремучестью пациентов и тяжелым каждодневным трудом, ему предстоит борьба с собственными страхами и сомнениями. \Записки юного врача — гимн (и одновременно реквием) земской медицине, где герой балансирует между подвижничеством и отчаянием.",человек_и_природа,0
"«История одного города» – язвительное, полное иронии произведение, в котором под видом «летописи» вымышленного города Глупова автор беспощадно обличает типичные пороки российского общества – глупость, самодурство и взяточничество власть имущих, казнокрадство и низкопоклонничество чиновников, лень, необразованность и мракобесие. К сожалению, приходится признать, что гомерически смешная и жестокая фантасмагория Салтыкова-Щедрина не утратила актуальности и в наши дни.",город,0
"В окружном суде слушается дело о похищении денег и отравлении купца Смелькова. Князь Дмитрий Нехлюдов, один из присяжных заседателей, узнает в обвиняемой проститутке Катюшу Маслову — милую девушку, которую он соблазнил и бросил в юности. Терзаемый муками совести, он решает помочь Катюше. Нехлюдов готов последовать за ней на каторгу в Сибирь и даже жениться, чтобы искупить свою вину. «Воскресение» — последний роман Льва Толстого, который затрагивает темы ответственности, вины и духовного воскресения души.",вина,1
"«Тихий Дон» – масштабное эпическое полотно, повествующее о донском казачестве в самый противоречивый, переломный период истории нашей страны – кровавой Первой мировой и братоубийственной Гражданской войны, когда, по словам самого Шолохова, «в смертной драке брат идет на брата, сын – на отца». Что же происходило в душах людей в это смутное время, как получилось, что самые родные, близкие люди вдруг стали по разные стороны баррикад и превратились в смертельных врагов? По глубине осмысления действительности, удивительной точности в описании характеров этому произведению, пожалуй, нет равных. Книга, о которой говорят и спорят по сей день!",гражданская_война,1
"Знаковый роман, с которого официально отсчитывают само существование жанра \антиутопия Запрещенный в советский период, теперь он считается одним из классических произведений не только русской, но и мировой литературы ХХ века. Роман об \обществе равных, в котором человеческая личность сведена к \нумеру. В нем унифицировано все — одежда и квартиры, мысли и чувства. Нет ни семьи, ни прочных привязанностей... Но можно ли вытравить из человека жажду свободы, пока он остается человеком?",богатство,0
"\Машенька (1926) — первый и во многом автобиографический роман, написанный Владимиром Набоковым в Берлине и посвященный русскому прошлому писателя. Молодой эмигрант Лев Ганин в немецком пансионе заново переживает историю своей первой любви, оборванную революцией. Сила творческой памяти позволяет ему преодолеть физическую разлуку с Машенькой (прототипом которой стала возлюбленная Набокова Валентина Шульгина), воссозданные его воображением картины дореволюционной России оказываются значительнее и ярче окружающих его декораций настоящего.",социальная_несправедливость,0
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",утопия,0
"Князь Лев Николаевич Мышкин возвращается в Россию после пребывания в санатории и оказывается втянутым в сложный любовный треугольник. Его искренние порывы и чувства сталкиваются с жестоким миром ревности, самолюбия и пресыщенности окружающих. Такие насыщенные сюжеты всегда «обречены» вызывать в читателе автоматический эффект присутствия. Секрет не только и не столько в событийных перипетиях, сколько в великолепно выписанных персонажах и электрических разрядах между ними. Суммой всех слагаемых становится превращение эффекта присутствия в «эффект соучастия»: погружаясь в роман, вы становитесь сначала невидимым свидетелем событий, а потом сживаетесь с главным героем так прочно, что смотрите его глазами и меряете его мир биением собственного сердца. И тогда возникает главный вопрос: как выжить в этом мире, который казался вымышленным и вдруг стал таким реальным, и как здесь не сойти с ума. В конце концов, может ли общество определять степень чьей-то «нормальности»? Вообще, кто из нас князь Мышкин?",самолюбие,1
"Вошедшие в этот сборник «Ревизор» и «Женитьба» – две замечательные сатирические комедии Гоголя, два шедевра классической русской комедиографии, уже почти полтора столетия не сходящие с лучших сцен нашей страны и неоднократно экранизированные. Что же делает эти произведения актуальными? Не то ли, что типажи, так блестяще описанные Гоголем, – проворовавшиеся ленивые чиновники, провинциальные нувориши и их нелепо претендующие на столичный шик дочки, трусоватые женихи, никак не готовые расстаться с холостяцкой долей, и бойкие напористые свахи, – частенько встречаются нам и сейчас?",наказание,0
"В сборник, озаглавленный Гоголем \Миргород, вошли четыре повести, основанные на украинском фольклоре. \Старосветские помещики – печальная история любви двух супругов, любви, за границами которой герои уже не видят окружающего мира. \Тарас Бульба – ни в чем не схожая с предыдущей повесть о жизни запорожских казаков, где царят боевой дух, жажда воинской славы и любовь, которая оказывается сильнее долга перед родиной и перед отцом. Третья повесть – \Вий – леденящий душу рассказ о темных силах преисподней, в жуткой схватке с которыми, поддавшись страху, погибает семинарист. И, наконец, \Повесть о том, как поссорился Иван Иванович с Иваном Никифоровичем – юмористическая зарисовка из жизни городка Миргорода, кажется, никогда не стареющая история о том, как вдруг на ровном месте ссорятся закадычные друзья. Яркий пример того, как пустяковая размолвка может обернуться не просто враждой и судебным разбирательством, но чуть ли не смыслом всей жизни.",несчастная_любовь,0
"Безответная любовь, глубокое одиночество, крушение мечты и образ мечтателя объединяют ранние и самые поэтичные повести Достоевского «Белые ночи» и «Хозяйка». Герои этих произведений влюбляются, жертвуют собой, пытаются вырваться из неблагополучных условий и однообразия серой жизни и в наваждении бродят по улицам Санкт-Петербурга, с любовью описанных автором. Эта любовь отразилась также в цикле фельетонов «Петербургская летопись», где впервые появляется образ мечтателя.",несчастная_любовь,1
"«Повести покойного Ивана Петровича Белкина» А.С. Пушкин написал болдинской осенью 1830 года, находясь на трехмесячном карантине. И, по собственному признанию, «он никогда еще так не писал» — «просто, коротко и ясно» и так плодотворно. По мнению самого поэта, нужно писать прозу, которая одновременно «требует мыслей и мыслей — без них блестящие выражения ни к чему не служат». Главный вопрос всех размышлений в «Повестях Белкина» был вопрос о счастье и судьбе. Абсолютно новаторский цикл позволил создать широкую картину русской жизни с высочайшей степенью человечности. Повесть «Дубровский» была задумана автором как роман эпохи пугачёвщины с героем-дворянином, перешедшим на сторону бунтовщиков. Работая над «Дубровским», Александр Пушкин задумал «Капитанскую дочку», а писал, когда работал над «Историей Пугачева». И Николай Гоголь назвал «Капитанскую дочку» «решительно лучшим русским произведеньем в повествовательном роде», в котором «выступили истинно русские характеры: простой комендант крепости, капитанша, поручик; сама крепость с единственной пушкой, бестолковщина времени и простое величие простых людей». В «Пиковой даме» А. Пушкин соединил признаки модных в то время повествований — светской и фантастической повестей и добился широкого признания. «Верхом искусства фантастического» позже назвал «Пиковую даму» Ф.М. Достоевский.",гражданская_война,0
