annotation,concept,label
"В книге Ивана Шмелева «Лето Господне» глазами ребенка изображен старый московский быт, раскрывается мир русского человека, жизнь которого проникнута православным духом и согрета христианской верой. Смысл и красота православных праздников и обрядов переданы как живая традиция, формирующая духовный облик человека.",традиционные_ценности,0
Герой действует решительно в опасной ситуации.,жестокость,0
Герой проявляет благородство.,чувство_собственного_достоинства,0
Персонаж полностью поглощён одной идеей.,индивидуализм,0
"Свой третий роман Набоков начал писать на юге Франции, а закончил в 1929 году в Берлине, незадолго до этого написав матери: «Через три-четыре дня поставлю точку. Долго потом не буду браться за такие чудовищно трудные темы, а напишу что-нибудь тихое, плавное. Все же я доволен моим Лужиным, — но какая сложная, сложная махина». «Защита Лужина» содержит в себе множество пластов, каждый из которых подробно исследует одну из тем, которые впоследствии станут ключевыми в творчестве Набокова. Здесь и тема двойничества, и соприкосновение мира реального и вымышленного, и столкновение искусства с жизнью, гениальности с обыденностью. Для главного героя, подающего большие надежды гроссмейстера Лужина, одержимого шахматами, жизнь становится партией на шахматной доске, партией, в которой невозможно выиграть, но можно успешно защищаться. Безупречный набоковский стиль, захватывающий сюжет, тонкий психологизм мгновенно сделали из молодого автора одну из главных фигур русского зарубежья.",послевоенная_травма,0
"Как бы ни было прекрасно изображение в камере обскура – это лишь перевернутая картинка реального мира. Великий роман Набокова, многие идеи которого получили развитие в написанной им двадцать два года спустя «Лолите». Одной из ключевых для этого романа является тема отображения жизни. А одно из главных средств отображения жизни – искусство, и прежде всего, раз речь идет о XX веке, – кинематограф. Искусствовед Бруно Кречмар, преуспевающий знаток живописи и респектабельный глава семейства, встречает в зале кинотеатра Магду Петерс, бедную молодую девушку, подрабатывающую билетершей и мечтающую о карьере актрисы. Вспыхнувшая в нем страсть кажется глотком свежего воздуха, единственным реальным чувством в мире вечной лжи, догм, условностей и правил. Но, на самом деле, это лишь иллюзия, искривленное и перевернутое изображение реальности в камере обскура. И за это знание Бруно придется заплатить слишком большую цену.",литература,0
Персонаж проявляет заботу о близких.,эмпатия,0
"Три истории о первой любви, которую легко обрести — и так же легко потерять. Невероятно лиричные и отчасти автобиографичные, эти истории подарили нам знаменитый образ “тургеневской девушки” — жертвенной, готовой совершить подвиг во имя собственного счастья, открытой для большого и сильного чувства.",первая_любовь,1
Персонаж ревностно относится к отношениям.,ревность,1
Персонаж проявляет терпение.,сострадание,0
"Три истории о первой любви, которую легко обрести — и так же легко потерять. Невероятно лиричные и отчасти автобиографичные, эти истории подарили нам знаменитый образ “тургеневской девушки” — жертвенной, готовой совершить подвиг во имя собственного счастья, открытой для большого и сильного чувства.",привязанность,0
Персонаж следует привычному укладу.,культурная_идентичность,0
Герой страдает от неразделённых чувств.,страдание,0
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",общественные_пороки,0
"Последний берлинский роман Набокова и грозное предупреждение не только современникам, но и потомкам. Роман создавался в Германии во второй половине тридцатых годов, когда страна медленно погружалась в пучину нацизма и уже готовилась утащить за собой весь мир. Судья шёпотом на ухо сообщает подсудимому Цинциннату Ц. его приговор – смертная казнь. С этого момента начинается череда совершенно безумных происшествий в совершенно безумном мире. Абсурдность всего происходящего поначалу вызывает улыбку, но постепенно, по мере развития действия, события принимают все более и более мрачный оборот. Несмотря на всю свою фантасмагоричность, этот мир действует по хоть и безумным, но невероятно жестким законам, которые нельзя обойти или отменить, а нарушение этих законов карается самым строгим образом. При этом главный герой виновен уже от рождения, виновен в том, что родился не таким прозрачным, как другие. Инаковость, непохожесть карается смертью.",утраты_на_войне,0
"Роман Константина Седых посвящен событиям последних лет Гражданской войны в Забайкалье: изгнанию интервентов, воссоединению Дальневосточной республики с Россией, возвращению партизан к мирной жизни. Старый мир исчезает в огне сражений, рождается новый порядок. В центре повествования — судьба семьи казаков Улыбиных и история подростка Ганьки, втянутого в партизанскую борьбу.",служение,1
"Князь Лев Николаевич Мышкин возвращается в Россию после пребывания в санатории и оказывается втянутым в сложный любовный треугольник. Его искренние порывы и чувства сталкиваются с жестоким миром ревности, самолюбия и пресыщенности окружающих. Такие насыщенные сюжеты всегда «обречены» вызывать в читателе автоматический эффект присутствия. Секрет не только и не столько в событийных перипетиях, сколько в великолепно выписанных персонажах и электрических разрядах между ними. Суммой всех слагаемых становится превращение эффекта присутствия в «эффект соучастия»: погружаясь в роман, вы становитесь сначала невидимым свидетелем событий, а потом сживаетесь с главным героем так прочно, что смотрите его глазами и меряете его мир биением собственного сердца. И тогда возникает главный вопрос: как выжить в этом мире, который казался вымышленным и вдруг стал таким реальным, и как здесь не сойти с ума. В конце концов, может ли общество определять степень чьей-то «нормальности»? Вообще, кто из нас князь Мышкин?",несчастье,0
Герой проявляет индивидуализм.,индивидуализм,1
"История мальчиков, оказавшихся на необитаемом острове, превращается в философскую притчу о распаде цивилизации и природе человеческого зла.",аллегория,1
Персонаж проявляет милосердие.,чувство_собственного_достоинства,0
Герой чувствует себя одиноким даже среди людей.,самообман,0
"Персонаж чувствует, что не в силах изменить ход событий.",равнодушие,0
Герой ощущает пустоту и бессмысленность существования.,героизм,0
Персонаж не может найти смысл в происходящем.,экзистенциальный_кризис,1
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",закон,0
"Роману «Игрок» присущи сильные автобиографические мотивы, ведь азартным игроком был сам Достоевский. История создания этой книги очень интересна: проигравшийся до последнего гроша в Висбадене, отчаянно нуждающийся в деньгах писатель заключил с издательством контракт, согласно которому должен был написать роман за 26 дней. Эти совершенно неправдоподобные сроки вынудили Достоевского впервые в жизни воспользоваться услугами секретаря-стенографистки, которой он надиктовывал текст. Так в жизнь гения вошла молодая Анна Сниткина — женщина, которой суждено было стать его женой и музой…",патриотизм,0
"«Белые ночи» – одно из лучших произведений школы «сентиментального натурализма», по мнению критика Аполлона Григорьева. Это лирическая исповедь героя-мечтателя, одинокого и робкого человека, в жизни которого на какое-то время появляется девушка, а вместе с ней и надежда на более светлое будущее. «Неточка Незванова» – повесть, изначально задуманная автором как роман, где в основе сюжета лежит история жизни маленькой девочки. Неточка – тоже персонаж-мечтатель, она грезит о жизни в большом красивом особняке, который видит из окна каморки на чердаке. Но, очутившись в нем, Неточка сталкивается с действительностью, которая оказалась вовсе не так прекрасна…",роль_личности_в_истории,0
Герой испытывает ненависть.,жертвы_войны,0
История о репрессиях.,свобода_воли,0
"Преступление и наказание (1866) — одно из самых значительных произведений в истории мировой литературы. Это и глубокий философский роман, и тонкая психологическая драма, и захватывающий детектив, и величественная картина мрачного города, в недрах которого герои грешат и ищут прощения, жертвуют собой и отрекаются от себя ради ближних и находят успокоение в смирении, покаянии, вере. Главный герой романа Родион Раскольников решается на убийство, чтобы доказать себе и миру, что он не тварь дрожащая, а право имеет. Главным предметом исследования писателя становится процесс превращения добропорядочного, умного и доброго юноши в убийцу, а также то, как совершивший преступление Раскольников может искупить свою вину.",насилие,0
"Князь Лев Николаевич Мышкин возвращается в Россию после пребывания в санатории и оказывается втянутым в сложный любовный треугольник. Его искренние порывы и чувства сталкиваются с жестоким миром ревности, самолюбия и пресыщенности окружающих. Такие насыщенные сюжеты всегда «обречены» вызывать в читателе автоматический эффект присутствия. Секрет не только и не столько в событийных перипетиях, сколько в великолепно выписанных персонажах и электрических разрядах между ними. Суммой всех слагаемых становится превращение эффекта присутствия в «эффект соучастия»: погружаясь в роман, вы становитесь сначала невидимым свидетелем событий, а потом сживаетесь с главным героем так прочно, что смотрите его глазами и меряете его мир биением собственного сердца. И тогда возникает главный вопрос: как выжить в этом мире, который казался вымышленным и вдруг стал таким реальным, и как здесь не сойти с ума. В конце концов, может ли общество определять степень чьей-то «нормальности»? Вообще, кто из нас князь Мышкин?",страсть,0
Персонаж не может принять решение.,индивидуализм,0
Персонаж испытывает обиду.,обида,1
История о стремлении к счастью.,счастье,0
Герой приносит себя в жертву ради других.,героизм,0
Герой не замечает страданий окружающих.,жертвы_войны,0
"Роман, ставший своеобразным символом творчества Франца Кафки. Интересно, что Кафка не оставил никаких подсказок, по которым можно было бы как-то воссоздать фабулу романа. Главы не были пронумерованы и содержались в отдельных конвертах. Йозеф К. — рациональный герой среди абсурдного общества. Его ничем не примечательная, даже в чем-то банальная жизнь шла своим чередом, пока его не известили о том, что против него начат процесс... Абсурдность происходящего с К. пугает именно своей приземленной, холодной обыденностью, повседневностью и даже странной логичностью творящегося с героем ужаса, противостоять которому он не в силах. Где судья, которого он ни разу не видел? Где высокий суд, куда он так и не попал? Он виноват просто потому, что каждый человек в этой жизни может быть в чем-то виноват...",роль_личности_в_истории,0
"Тэффи считала сборник «Ведьма», вышедший в 1936 году, самой удачной своей книгой. На его страницах оживают ведьмы и лешие, домовые и русалки, водяные и оборотни, а также другие персонажи древних славянских мифов, сказок, легенд, преданий, поверий и обычаев, услышанных писательницей в детстве, которое она провела в русской провинции. Рассказаны все эти истории с присущими Тэффи теплотой, душевностью, искренностью и юмором, а и без того выразительный язык, изысканность которого отмечали Бунин, Куприн и Мережковский, в «Ведьме» достигает своего пика.",война,0
"Знаковый роман, с которого официально отсчитывают само существование жанра \антиутопия Запрещенный в советский период, теперь он считается одним из классических произведений не только русской, но и мировой литературы ХХ века. Роман об \обществе равных, в котором человеческая личность сведена к \нумеру. В нем унифицировано все — одежда и квартиры, мысли и чувства. Нет ни семьи, ни прочных привязанностей Знаковый роман, с которого официально отсчитывают само существование жанра \антиутопия Запрещенный в советский период, теперь он считается одним из классических произведений не только русской, но и мировой литературы ХХ века. Роман об \обществе равных, в котором человеческая личность сведена к \нумеру. В нем унифицировано все — одежда и квартиры, мысли и чувства. Нет ни семьи, ни прочных привязанностей... Но можно ли вытравить из человека жажду свободы, пока он остается человеком? Но можно ли вытравить из человека жажду свободы, пока он остается человеком?",эпоха,0
"В книге Ивана Шмелева «Лето Господне» глазами ребенка изображен старый московский быт, раскрывается мир русского человека, жизнь которого проникнута православным духом и согрета христианской верой. Смысл и красота православных праздников и обрядов переданы как живая традиция, формирующая духовный облик человека.",церковь,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",личность_и_общество,1
Персонаж остаётся холодным к чужим проблемам.,равнодушие,0
"Удивительная, пронзительная и лиричная трилогия, в которую Лев Толстой вложил немало автобиографических мотивов. Перед читателем день за днем проходит жизнь Николеньки Иртенева, мальчика из аристократической русской семьи,– детские игры, отношения с друзьями, первая влюбленность, смерть матери, нелепые и смешные ошибки первых шагов «в свете», представляющиеся в юности судьбоносными и трагическими. Герой трилогии взрослеет буквально на наших глазах,– и мы невольно переживаем его радости и горести, победы и поражения, как свои собственные.",первая_любовь,1
Герой признаёт свою ошибку и просит прощения.,жертва,0
"Борис Шергин — выдающийся русский сказочник, фольклорист и художник, «архангельский Бажов», удивительный мастер языка, плоть от плоти народного творчества Русского Севера. Считавший себя в первую очередь сказителем, Шергин прославился обработками древних сказок и былин, поэтичными историями о поморах и северных мореходах, о морском служении и суровой северной красоте. С непревзойденной точностью и любовью Шергин воссоздает атмосферу, быт и диалектные особенности родного края.",антиутопия,0
История о мире после войны.,утраты_на_войне,0
"Философская притча о человеке, балансирующем между животным и человеческим началами и ищущем собственное Я.",бюрократия,0
"Пять совсем еще юных девушек-зенитчиц под руководством старшины вступают в неравный бой с отрядом немецких диверсантов. Об этом великом, однако не попавшем в сводки военных событий подвиге повесть «А зори здесь тихие…» – шедевр русской «военной прозы», одно из самых проникновенных и трагических произведений о Великой Отечественной войне. Действие повести «Завтра была война» происходит накануне Великой Отечественной войны. Это история о школьниках, их взрослении, первом нравственном выборе и противостоянии, история о выпускниках, которым совсем скоро предстоит взять в руки оружие и отправиться на фронт – защищать Родину.",солдатская_судьба,0
Герой отстаивает свою репутацию.,честь,1
"Герой ищет ответ на вопрос, кто он есть.",героизм,0
Персонаж действует из чувства долга.,самолюбие,0
"Антиутопия о генетически программируемом обществе потребления, где трагическая судьба Дикаря раскрывает конфликт личности и системы.",социальный_конфликт,0
Герой испытывает ненависть.,жестокость,0
Герой чувствует себя одиноким даже среди людей.,психологическая_изоляция,0
"Александр Куприн — писатель, исследующий любовь в самых разных ее проявлениях. Так, повесть «Гранатовый браслет» рассказывает о чиновнике Желтковом, который, будучи одержим нежными чувствами к прекрасной, но недоступной княгине Вере Шеиной, дарит ей дорогое изящное украшение как символ своей любви. Современники восприняли произведение неоднозначно: одни видели в нем трогательную историю, другие — трагедию. Что значит любить и чем вы готовы пожертвовать ради своих чувств? Куприн мастерски передает атмосферу начала XX века и многослойность эмоций персонажей, создавая атмосферу глубокой тоски и нежности.",любовь_и_разочарование,0
История о духовном развитии личности.,духовное_возрождение,0
Персонаж действует из чувства долга.,долг,1
Персонаж нарушает доверие близких людей.,недоверие,0
Персонаж продолжает идти вперёд несмотря на трудности.,стойкость,0
Герой сталкивается с чувством вины за совершённый поступок.,жертва,0
Персонаж переживает внутреннее обновление.,духовное_возрождение,1
История о внутренней трансформации личности.,саморазвитие,1
Персонаж следует привычному укладу.,индивидуализм,0
"Герой чувствует, что его жизнь потеряла направление, и пытается понять, ради чего стоит продолжать путь.",жертва,0
"«Яма» — самое трагическое произведение Куприна, которое в свое время произвело среди читателей и критиков эффект разорвавшейся бомбы, и даже сейчас потрясает своей силой и беспощадным реализмом. Печальная история обитательниц борделя средней руки рассказана с почти фотографической точностью. Характеры «ночных бабочек», их клиентов и единственного друга — журналиста, образ которого у Куприна имеет автобиографические черты, восхищают психологической глубиной и яркостью. Роман захватывает не пикантностью темы, а честным, неравнодушным и человечным отношением автора к судьбе девушек, которых обстоятельства завели в «Яму».",социальная_несправедливость,1
Герой осознаёт последствия своих действий.,героизм,0
Персонаж ощущает внутреннюю независимость.,индивидуализм,0
Герой испытывает сильный страх перед будущим.,страх_смерти,0
"«Горе от ума» — одна из первых русских комедий, «разодранных» на пословицы и поговорки, которыми до сих пор украшена речь всякого мало-мальски начитанного человека. «Горе от ума» — комедия, давшая русской литературе первого «лишнего человека». Эта комедия с трагическим, в сущности, финалом — поистине «русская комедия» с отчетливым горьким осадком и бесконечным сочувствием герою. Издание снабжено комментарием, а также отрывками из статей А. С. Пушкина, И. А. Гончарова и А. Григорьева, посвященных комедии «Горе от ума», что, несомненно, поможет всем, кто изучает русскую словесность.",семья,0
Персонаж осознаёт последствия своего решения и принимает их.,ответственность,1
"«Бесы» (1871–1872 гг.) — наверное, самый пророческий роман Достоевского. Изначально задуманный как острополитическая вещь, основанная на впечатлениях писателя от «нечаевского процесса»: группу революционеров судили за убийство студента, решившего выйти из их кружка, — роман далеко перерос просто произведение на «злобу дня». На глазах у читателей разворачивается настоящая драма: в центре повествования — группа нигилистов во главе с Петром Верховенским, планирующая поднять смуту по всей России. У главного же героя романа Николая Ставрогина — своя тайна, свой страшный грех и своя большая беда — он совершенно опустошен, и жизнь уже не представляет для него никакого интереса. События в романе проносятся вихрем перед читателем, запутываются в какой-то чудовищный клубок и в результате разрешаются трагедией.",утопия,0
Герой разрывается между желаниями и обязанностями.,внутренний_конфликт,1
"В романе «Король, дама, валет» за криминальным сюжетом с любовным треугольником раскрывается противостояние двух образов жизни — бездушного, доведенного до автоматизма, и естественного, творческого, а также глубокое исследование обывательской психологии.",любовь,1
Персонаж стремится искупить свои грехи.,покаяние,0
"Талантливый тульский оружейник Никита Демидов получил в награду от самого Петра I уральские земли и заводы — так началась история богатейшей промышленной династии Демидовых, находчивых и предприимчивых, жестоких и требовательных, властных и самоотверженных хозяев Каменного Пояса. История этой семьи неразрывно соединилась с историей России. Произведения Евгения Федорова, посвященные Демидовым, любимы читателями за историческую достоверность и точность в деталях, выразительную речь персонажей, захватывающий сюжет. В настоящем издании публикуются два первых романа трилогии «Каменный Пояс»: «Демидовы» и «Наследники».",культурное_наследие,0
История показывает жестокость.,жестокость,1
Герой осознаёт своё достоинство.,героизм,0
"Абсолютно во всех своих произведениях, даже малой формы, Достоевский ищет ответ на вопрос, которым задавался на протяжении всей своей жизни: где проходит граница между добром и злом – в сердце отдельного человека и всего общества? Хотя рассказы «Крокодил», «Скверный анекдот», «Мужик Марей» находятся как бы в тени «великого пятикнижия», но именно в них получила развитие эта важнейшая проблема творчества Достоевского. Особое место занимает одна из последних работ – удивительно трогательная повесть «Кроткая», где писатель исследует отношения тирана и жертвы на примере обычной семьи.",война,0
"\Машенька (1926) — первый и во многом автобиографический роман, написанный Владимиром Набоковым в Берлине и посвященный русскому прошлому писателя. Молодой эмигрант Лев Ганин в немецком пансионе заново переживает историю своей первой любви, оборванную революцией. Сила творческой памяти позволяет ему преодолеть физическую разлуку с Машенькой (прототипом которой стала возлюбленная Набокова Валентина Шульгина), воссозданные его воображением картины дореволюционной России оказываются значительнее и ярче окружающих его декораций настоящего.",идеология,0
Персонаж прибегает ко лжи ради спасения.,искупление,0
"В этой книге вы прочтете новеллу «Судьба человека» и «Донские рассказы». «Судьба человека» (1956-1957 гг.) - пронзительный рассказ о временах Великой Отечественной войны. Одно из первых произведений советской литературы, в котором война показана правдиво и наглядно. Плен, немецкие концлагеря, побег, возвращение на фронт, потеря близких, тяжелое послевоенное время, попытка найти родную душу, спастись от одиночества. Рассказ экранизировал Сергей Бондарчук, он же и исполнил в нем главную роль - фильм начинающего режиссера получил главный приз Московского кинофестиваля в 1959 году. «Донские рассказы» (1924-1926 гг.) - это сборник из 6 рассказов, описывающих события Гражданской войны. Хотя местом действия остается Дон, с его особым колоритом и специфическим казачьим духом, очевидно, что события в этих новеллах могут быть спроецированы на всю Россию – война обнажает чувства, именно в такое кровавое время, когда стираются границы дозволенного, яснее становится, кто смог сохранить достоинство и остаться Человеком, а кто нет.",общественные_пороки,0
Герои поддерживают друг друга в трудные моменты.,героизм,0
Персонаж сталкивается с разочарованием.,отчаяние,0
"Книга, которую не публиковали — ни отдельно, ни в составе собраний сочинений — в СССР даже после реабилитации Бунина. Самая жестокая, горькая, безжалостная и самая личная книга писателя. Книга, в которой он с беспощадной и язвительной иронией выносит приговор большевизму и советской власти, которую имел несчастье наблюдать сначала в Москве, а потом в Одессе, вплоть до эмиграции. Ни единого доброго слова не находит писатель для революции — кровавого, страшного хаоса, захлестнувшего Россию в 1917 году.",насилие,1
История о поиске своего пути.,путешествие,0
Персонаж действует эгоистично.,самоутверждение,0
История о любви.,долг,0
"\Вечера на хуторе близ Диканьки — первый сборник Гоголя, который сразу сделал его имя известным. Пушкин смеялся, читая эти истории, и высоко оценил молодого писателя. Гоголь тонко уловил моду на народную тему и оформил книгу как \вечерницы — сказания, которые рассказывают на закате. За вертепным рассказом о черте, который крадет месяц, следует мрачная легенда о колдуне. Фольклор, сатира, мистика создают мир, где смешное соседствует с жутким. Сборник состоит из двух частей и объединен образом рассказчика — пасечника Рудого Панька. Это истории, в которых народные предания, мистические события и живые сцены из деревенской жизни переплетаются так естественно, что грань между вымыслом и реальностью почти исчезает. Повседневное соседствует с невероятным, но человек остается главным чудом среди чудес.",историческая_память,0
